YY    mm  dd      SunHour   TemAver    TemMax     TemMin  WindSpeed    MaxWind   Humidity   Rainfall   Pressure   MaxPress   MinPress   SoilTemp      EVP
1955   1  29        6.1        9.4       15.9        5.0        1.0    32766.0       80.0        0.1      995.8    32766.0    32766.0   32766.0       1.7
1955   1  30        0.0       10.7       12.6        8.3        1.3    32766.0       79.0        0.0      996.2    32766.0    32766.0   32766.0       0.9
1955   1  31        2.5       10.8       15.5        8.5        1.0    32766.0       80.0        0.0      993.4    32766.0    32766.0   32766.0       1.8
1955   2   1        0.9        9.6       13.6        6.6        1.8    32766.0       87.0        0.0      987.7    32766.0    32766.0   32766.0       1.0
1955   2   2        2.4       12.1       16.0        8.5        1.5    32766.0       82.0        0.0      990.8    32766.0    32766.0   32766.0       1.4
1955   2   3    32766.0       12.8       16.8        8.2        1.8    32766.0       78.0        0.0      991.9    32766.0    32766.0   32766.0       1.4
1955   2   4        0.0       12.8       14.6       12.0        1.0    32766.0       76.0        0.0      983.7    32766.0    32766.0   32766.0       1.0
1955   2   5        0.0       11.6       12.7       10.3        1.3    32766.0       84.0        0.0      983.5    32766.0    32766.0   32766.0       0.7
1955   2   6        0.0       10.3       11.6       10.0        1.0    32766.0       95.0        2.6      986.8    32766.0    32766.0   32766.0       0.2
1955   2   7        0.0       10.7       11.5        9.0        1.8    32766.0       87.0        0.3      988.8    32766.0    32766.0   32766.0       0.5
1955   2   8        0.0       10.5       11.7       10.0        0.8    32766.0       87.0        0.0      986.2    32766.0    32766.0   32766.0       0.4
1955   2   9        0.5       11.6       14.5        9.7        1.8    32766.0       81.0        0.0      986.4    32766.0    32766.0   32766.0       1.2
1955   2  10        2.7       12.5       16.2       10.0        0.8    32766.0       78.0        0.4      992.8    32766.0    32766.0   32766.0       2.3
1955   2  11        0.0       10.1       13.7        7.2        1.8    32766.0       64.0        0.0      996.7    32766.0    32766.0   32766.0       2.4
1955   2  12        0.0        5.8        7.5        4.5        1.8    32766.0       86.0        2.2      999.6    32766.0    32766.0   32766.0       0.5
1955   2  13        0.0        6.9        8.2        5.4        0.8    32766.0       83.0        0.0      999.7    32766.0    32766.0   32766.0       0.6
1955   2  14        8.9        8.1       13.0        5.5        0.3    32766.0       77.0        0.0     1001.0    32766.0    32766.0   32766.0       2.4
1955   2  15        8.7        8.1       14.8        3.0        1.0    32766.0       77.0        0.0      995.1    32766.0    32766.0   32766.0       2.6
1955   2  16        2.4       11.8       15.6        9.6        0.5    32766.0       72.0        0.0      991.0    32766.0    32766.0   32766.0       1.9
1955   2  17        8.2       12.7       20.5        6.2        1.0    32766.0       72.0        0.0      991.7    32766.0    32766.0   32766.0       3.0
1955   2  18        0.0       11.7       16.2        7.0        0.5    32766.0       81.0        0.0      986.6    32766.0    32766.0   32766.0       1.2
1955   2  19        0.0        6.7       13.7        4.5        3.0    32766.0       80.0        2.7     1006.4    32766.0    32766.0   32766.0       0.6
1955   2  20        4.1        7.5       11.2        5.0        2.8    32766.0       69.0        0.0     1012.8    32766.0    32766.0   32766.0       2.6
1955   2  21        0.8        8.2       12.7        3.3        1.0    32766.0       64.0        0.0     1004.6    32766.0    32766.0   32766.0       2.6
1955   2  22        7.3        8.7       15.7        2.8        0.3    32766.0       71.0        0.0      997.8    32766.0    32766.0   32766.0       2.7
1955   2  23        3.3       11.1       16.7        6.0        1.3    32766.0       66.0        0.0      992.9    32766.0    32766.0   32766.0       3.2
1955   2  24        3.0       13.5       17.8       11.2        1.0    32766.0       60.0        0.0      990.2    32766.0    32766.0   32766.0       2.6
1955   2  25        2.1       11.7       15.0       10.3        1.5    32766.0       83.0        0.1      988.0    32766.0    32766.0   32766.0       1.4
1955   2  26        6.0       12.6       20.1        6.4        0.5    32766.0       80.0        0.0      989.3    32766.0    32766.0   32766.0       2.3
1955   2  27        4.1       14.5       20.5        8.8        1.5    32766.0       81.0        0.0      983.1    32766.0    32766.0   32766.0       2.7
1955   2  28        0.0       17.6       23.1       13.9        1.5    32766.0       69.0        0.0      981.5    32766.0    32766.0   32766.0       3.2
1955   3   1        1.9       13.9       17.0       11.9        2.3    32766.0       80.0        0.6      989.6    32766.0    32766.0   32766.0       2.2
1955   3   2        0.0       13.1       14.7       11.0        0.8    32766.0       84.0        0.0      983.9    32766.0    32766.0   32766.0       1.0
1955   3   3        0.0       14.3       16.5       11.7        2.3    32766.0       83.0        0.0      981.4    32766.0    32766.0   32766.0       1.6
1955   3   4        0.0       14.1       16.5       13.1        2.3    32766.0       84.0        0.0      987.6    32766.0    32766.0   32766.0       1.3
1955   3   5        8.4       14.6       21.6        9.8        1.0    32766.0       80.0        0.0      990.2    32766.0    32766.0   32766.0       3.3
1955   3   6        7.7       15.8       22.3       10.2        1.5    32766.0       76.0        0.0      981.9    32766.0    32766.0   32766.0       3.6
1955   3   7        1.4       17.5       22.5       11.6        1.8    32766.0       82.0        0.0      981.4    32766.0    32766.0   32766.0       2.3
1955   3   8        0.0       15.1       20.0       10.9        2.3    32766.0       76.0        0.3      991.7    32766.0    32766.0   32766.0       1.9
1955   3   9        5.3       12.5       16.7        9.9        0.8    32766.0       72.0        0.3     1000.6    32766.0    32766.0   32766.0       2.8
1955   3  10        8.4       13.5       20.2        8.0        2.3    32766.0       72.0        0.0      993.8    32766.0    32766.0   32766.0       3.9
1955   3  11        7.8       15.3       23.7        7.0        0.8    32766.0       79.0        0.0      986.2    32766.0    32766.0   32766.0       3.5
1955   3  12        0.0       15.2       19.1       11.6        2.8    32766.0       69.0        0.2      997.5    32766.0    32766.0   32766.0       2.2
1955   3  13        9.7       14.2       20.0        8.3        3.5    32766.0       66.0        0.0      999.1    32766.0    32766.0   32766.0       4.7
1955   3  14        4.6       16.8       21.0        8.8        2.0    32766.0       55.0        0.0      996.7    32766.0    32766.0   32766.0       4.7
1955   3  15        5.6       16.7       23.0       12.2        1.0    32766.0       65.0        0.0      991.8    32766.0    32766.0   32766.0       4.0
1955   3  16        9.0       17.8       27.1       10.1        0.3    32766.0       74.0        0.0      983.7    32766.0    32766.0   32766.0       4.4
1955   3  17        0.0       19.0       24.6       12.7        1.3    32766.0       80.0        0.0      983.4    32766.0    32766.0   32766.0       2.8
1955   3  18        0.0       16.5       20.4        8.9        2.0    32766.0       86.0        6.9      986.5    32766.0    32766.0   32766.0       1.4
1955   3  19        0.0       12.8       17.4       11.3        1.0    32766.0       82.0        0.0      989.7    32766.0    32766.0   32766.0       1.6
1955   3  20        0.4       15.0       19.0       11.5        2.3    32766.0       74.0        0.0      988.0    32766.0    32766.0   32766.0       2.9
1955   3  21        0.0       16.3       18.7       13.8        1.0    32766.0       74.0        0.0      988.8    32766.0    32766.0   32766.0       2.0
1955   3  22        0.0       12.7       17.0       11.2        0.5    32766.0       90.0       19.3      995.2    32766.0    32766.0   32766.0       0.2
1955   3  23        0.0       12.3       14.8       10.3        1.5    32766.0       86.0        0.3      996.0    32766.0    32766.0   32766.0       1.1
1955   3  24        0.0       11.2       12.5       10.4        1.8    32766.0       94.0        1.0      995.2    32766.0    32766.0   32766.0       0.5
1955   3  25        0.0       12.3       14.0       10.2        2.3    32766.0       78.0        3.6      996.0    32766.0    32766.0   32766.0       1.3
1955   3  26        0.0       11.9       13.9        9.8        3.0    32766.0       71.0        0.0      996.8    32766.0    32766.0   32766.0       2.0
1955   3  27        0.0       12.6       14.5       10.4        1.0    32766.0       77.0        0.0      997.9    32766.0    32766.0   32766.0       1.6
1955   3  28        0.0       12.9       15.0       10.4        1.0    32766.0       82.0        1.9      994.8    32766.0    32766.0   32766.0       1.3
1955   3  29        0.4       13.0       15.5       10.4        1.5    32766.0       84.0        7.2      991.4    32766.0    32766.0   32766.0       2.0
1955   3  30        0.0       13.3       14.7       11.2        3.0    32766.0       73.0        0.0      990.5    32766.0    32766.0   32766.0       1.9
1955   3  31        0.8       13.3       16.5       10.4        1.8    32766.0       75.0        0.0      988.5    32766.0    32766.0   32766.0       3.0
1955   4   1        0.0       13.2       16.0       11.4        1.0    32766.0       87.0        1.5      991.0    32766.0    32766.0   32766.0       0.6
1955   4   2        0.0       13.1       14.9       11.0        1.3    32766.0       87.0        8.7      991.3    32766.0    32766.0   32766.0       0.8
1955   4   3        0.0       13.2       14.4       11.7        0.8    32766.0       92.0        5.0      994.5    32766.0    32766.0   32766.0       0.1
1955   4   4        1.8       14.1       17.4       11.8        1.8    32766.0       89.0        5.4      999.2    32766.0    32766.0   32766.0       1.2
1955   4   5        0.0       14.2       17.7       12.9        0.8    32766.0       89.0        1.4      997.6    32766.0    32766.0   32766.0       1.0
1955   4   6        7.8       14.9       23.4        9.9        1.0    32766.0       86.0        0.1      994.3    32766.0    32766.0   32766.0       3.1
1955   4   7        9.0       17.8       26.4       11.5        0.5    32766.0       77.0        0.2      991.2    32766.0    32766.0   32766.0       4.4
1955   4   8        7.3       19.4       29.4       12.3        0.5    32766.0       86.0        0.1      986.3    32766.0    32766.0   32766.0       5.5
1955   4   9        9.4       20.7       27.3       13.5        1.8    32766.0       64.0        0.0      987.7    32766.0    32766.0   32766.0       6.2
1955   4  10       10.0       21.6       31.5       12.6        1.5    32766.0       68.0        0.0      984.2    32766.0    32766.0   32766.0       6.7
1955   4  11        8.5       22.9       32.9       14.2        0.3    32766.0       65.0        0.0      976.4    32766.0    32766.0   32766.0       6.7
1955   4  12        9.4       24.6       33.2       16.7        0.8    32766.0       68.0        0.0      971.4    32766.0    32766.0   32766.0       6.8
1955   4  13        9.3       26.9       32.0       22.7        3.0    32766.0       58.0        0.0      969.8    32766.0    32766.0   32766.0       8.3
1955   4  14       10.1       26.9       34.2       19.3        2.5    32766.0       64.0        0.0      966.2    32766.0    32766.0   32766.0       7.9
1955   4  15        9.4       28.0       34.9       20.8        1.3    32766.0       60.0        0.0      964.7    32766.0    32766.0   32766.0       9.4
1955   4  16        2.0       23.3       30.3       21.0        1.3    32766.0       62.0        0.0      975.3    32766.0    32766.0   32766.0       5.7
1955   4  17        0.0       18.1       22.2       14.4        1.8    32766.0       73.0        0.4      986.1    32766.0    32766.0   32766.0       3.4
1955   4  18        0.0       14.3       15.4       12.6        2.0    32766.0       86.0        4.1      993.3    32766.0    32766.0   32766.0       1.0
1955   4  19        0.0       12.9       14.4       12.0        1.0    32766.0       92.0       10.2      998.5    32766.0    32766.0   32766.0       0.2
1955   4  20        0.0       13.9       16.0       11.5        1.8    32766.0       87.0        2.6      998.0    32766.0    32766.0   32766.0       1.4
1955   4  21        0.4       16.5       19.3       13.4        1.3    32766.0       72.0        0.0      994.8    32766.0    32766.0   32766.0       3.6
1955   4  22        5.5       17.4       21.5       14.3        1.5    32766.0       65.0        0.0      993.7    32766.0    32766.0   32766.0       5.6
1955   4  23        0.5       18.0       20.7       15.4        1.8    32766.0       76.0        0.0    32766.0    32766.0    32766.0   32766.0       2.8
1955   4  24        2.8       18.7       23.2       15.0        1.8    32766.0       65.0        0.0    32766.0    32766.0    32766.0   32766.0       4.5
1955   4  25        0.0       18.1       21.5       16.0        2.0    32766.0       80.0        0.0      990.4    32766.0    32766.0   32766.0       1.8
1955   4  26        0.0       15.7       18.0       13.0        3.5    32766.0       82.0        1.0      993.2    32766.0    32766.0   32766.0       1.8
1955   4  27        0.0       16.2       18.3       14.5        1.0    32766.0       91.0        5.1      993.4    32766.0    32766.0   32766.0       1.0
1955   4  28        1.9       16.9       20.2       15.3        1.5    32766.0       88.0        2.5      990.1    32766.0    32766.0   32766.0       1.3
1955   4  29        0.0       17.1       18.7       15.9        2.3    32766.0       88.0        3.8      987.4    32766.0    32766.0   32766.0       1.6
1955   4  30        4.3       18.2       22.0       15.0        1.8    32766.0       79.0        0.6      986.7    32766.0    32766.0   32766.0       3.4
1955   5   1        1.3       19.3       22.4       17.4        1.8    32766.0       78.0        0.0      978.2    32766.0    32766.0   32766.0       3.4
1955   5   2        8.0       21.5       27.0       16.5        1.0    32766.0       74.0        0.0      983.4    32766.0    32766.0   32766.0       5.6
1955   5   3       10.0       23.1       30.5       16.2        1.3    32766.0       67.0        0.0      988.1    32766.0    32766.0   32766.0       6.7
1955   5   4        1.2       23.0       27.0       17.8        2.8    32766.0       68.0        0.3      985.9    32766.0    32766.0   32766.0       5.0
1955   5   5        4.0       23.3       28.3       17.2        1.3    32766.0       67.0        0.0      982.5    32766.0    32766.0   32766.0       6.6
1955   5   6        5.2       22.3       27.0       18.3        1.8    32766.0       83.0       26.5      981.3    32766.0    32766.0   32766.0       7.6
1955   5   7        7.2       24.3       30.4       20.2        1.0    32766.0       78.0        0.1      981.1    32766.0    32766.0   32766.0       5.1
1955   5   8       11.5       25.9       33.7       19.3        1.8    32766.0       67.0        0.0      976.7    32766.0    32766.0   32766.0       9.2
1955   5   9        8.1       28.0       34.3       21.7        2.0    32766.0       51.0        0.0      972.7    32766.0    32766.0   32766.0      11.0
1955   5  10        9.7       24.7       30.9       19.2        1.8    32766.0       59.0        0.1      980.3    32766.0    32766.0   32766.0       8.9
1955   5  11        0.0       17.4       28.0       15.5        6.3    32766.0       84.0       16.8      989.2    32766.0    32766.0   32766.0       1.8
1955   5  12        0.0       18.4       20.5       15.6        1.8    32766.0       86.0        6.6      991.8    32766.0    32766.0   32766.0       1.1
1955   5  13        0.0       20.4       24.0       17.8        1.8    32766.0       81.0        0.0      987.9    32766.0    32766.0   32766.0       2.9
1955   5  14        0.0       20.0       22.3       19.0        0.8    32766.0       82.0        0.0      985.3    32766.0    32766.0   32766.0       1.8
1955   5  15        1.9       20.1       24.0       17.5        1.5    32766.0       81.0        2.6      988.2    32766.0    32766.0   32766.0       2.5
1955   5  16        7.1       22.5       29.0       18.2        0.8    32766.0       70.0        0.0      987.2    32766.0    32766.0   32766.0       4.9
1955   5  17        2.6       24.7       31.3       19.9        1.0    32766.0       71.0        0.0      983.2    32766.0    32766.0   32766.0       5.8
1955   5  18        0.0       23.3       27.2       21.7        1.5    32766.0       73.0        0.0      981.6    32766.0    32766.0   32766.0       4.7
1955   5  19        0.6       21.3       23.9       18.1        1.8    32766.0       75.0        1.0      989.9    32766.0    32766.0   32766.0       4.4
1955   5  20        8.1       22.9       28.5       18.7        1.3    32766.0       65.0        0.0      984.7    32766.0    32766.0   32766.0       6.7
1955   5  21        0.0       22.2       25.3       20.3        1.5    32766.0       76.0        0.1      983.9    32766.0    32766.0   32766.0       2.2
1955   5  22        0.0       22.2       24.0       20.6        1.8    32766.0       67.0        0.0      982.5    32766.0    32766.0   32766.0       4.2
1955   5  23        0.0       22.6       25.8       19.2        2.3    32766.0       68.0        0.0      980.9    32766.0    32766.0   32766.0       4.5
1955   5  24        0.0       21.7       24.4       20.0        0.8    32766.0       82.0        0.0      983.0    32766.0    32766.0   32766.0       1.5
1955   5  25        0.0       21.6       23.9       19.8        0.5    32766.0       88.0        2.0      987.4    32766.0    32766.0   32766.0       1.4
1955   5  26        0.0       22.7       25.7       20.3        1.5    32766.0       85.0        0.9      982.3    32766.0    32766.0   32766.0       3.0
1955   5  27        0.0       22.2       25.8       20.0        0.8    32766.0       89.0        2.2      982.1    32766.0    32766.0   32766.0       1.5
1955   5  28        0.0       21.7       24.6       20.4        2.0    32766.0       93.0        6.5      983.5    32766.0    32766.0   32766.0       1.0
1955   5  29        0.0       20.2       21.8       18.5        1.0    32766.0       94.0       10.7      983.8    32766.0    32766.0   32766.0       0.4
1955   5  30        0.0       21.1       23.7       18.4        1.0    32766.0       89.0       13.4      984.8    32766.0    32766.0   32766.0       2.3
1955   5  31        0.0       20.3       22.2       18.6        2.0    32766.0       87.0        1.4      988.2    32766.0    32766.0   32766.0       1.1
1955   6   1        1.6       20.2       23.9       17.3        3.8    32766.0       83.0        0.8      992.3    32766.0    32766.0   32766.0       3.3
1955   6   2        6.7       22.7       29.8       18.2        1.0    32766.0       76.0        0.0      988.7    32766.0    32766.0   32766.0       5.1
1955   6   3        0.0       24.0       29.9       19.2        1.5    32766.0       73.0        0.0      984.0    32766.0    32766.0   32766.0       5.7
1955   6   4        0.0       21.0       26.4       18.2        1.3    32766.0       81.0        2.0      986.8    32766.0    32766.0   32766.0       1.6
1955   6   5        1.0       21.7       25.4       18.3        1.5    32766.0       84.0        0.0      988.4    32766.0    32766.0   32766.0       3.0
1955   6   6       10.6       24.1       30.2       17.5        0.8    32766.0       77.0        0.0      986.2    32766.0    32766.0   32766.0       6.0
1955   6   7        8.9       26.6       33.5       19.7        2.3    32766.0       70.0        0.0      980.7    32766.0    32766.0   32766.0       7.0
1955   6   8        3.4       25.2       30.9       24.0        2.3    32766.0       79.0        0.0      977.9    32766.0    32766.0   32766.0       3.8
1955   6   9        8.2       26.6       33.2       21.5        0.8    32766.0       73.0        0.0      978.8    32766.0    32766.0   32766.0       6.7
1955   6  10        2.8       28.3       34.5       23.0        1.8    32766.0       67.0        0.0      977.8    32766.0    32766.0   32766.0       6.5
1955   6  11        0.0       25.0       30.4       22.6        2.5    32766.0       77.0        1.6      975.5    32766.0    32766.0   32766.0       1.8
1955   6  12        0.0       20.6       22.6       19.0        0.5    32766.0       95.0       38.8      976.7    32766.0    32766.0   32766.0       0.9
1955   6  13        2.8       23.7       27.9       20.5        0.8    32766.0       87.0        1.2      978.5    32766.0    32766.0   32766.0       1.4
1955   6  14       10.5       26.3       32.5       21.2        0.5    32766.0       82.0        0.0      977.2    32766.0    32766.0   32766.0       6.0
1955   6  15        8.8       27.7       33.2       22.4        1.5    32766.0       79.0        0.0      975.8    32766.0    32766.0   32766.0       6.3
1955   6  16        0.0       25.7       31.2       23.5        3.3    32766.0       87.0       31.5      976.3    32766.0    32766.0   32766.0       4.4
1955   6  17        3.2       26.8       31.8       22.3        1.0    32766.0       84.0        0.0      976.1    32766.0    32766.0   32766.0       4.5
1955   6  18        0.0       22.2       28.9       20.0        3.8    32766.0       88.0       10.2      980.2    32766.0    32766.0   32766.0       1.5
1955   6  19        0.0       23.0       25.3       21.3        1.8    32766.0       91.0        0.8      977.2    32766.0    32766.0   32766.0       0.9
1955   6  20        0.0       21.8       22.6       21.1        2.3    32766.0       97.0       19.2      976.8    32766.0    32766.0   32766.0       0.0
1955   6  21        0.0       22.6       24.8       20.7        1.8    32766.0       93.0        9.8      976.6    32766.0    32766.0   32766.0       0.9
1955   6  22        0.0       24.1       27.3       21.9        0.8    32766.0       92.0        2.5      975.2    32766.0    32766.0   32766.0       2.1
1955   6  23        0.0       23.6       25.5       22.5        1.3    32766.0       95.0        8.2      976.7    32766.0    32766.0   32766.0       0.2
1955   6  24        0.0       23.4       24.3       22.5        1.8    32766.0       94.0        2.7      980.1    32766.0    32766.0   32766.0       0.1
1955   6  25        0.0       24.0       25.5       22.3        2.0    32766.0       88.0        0.3      982.2    32766.0    32766.0   32766.0       1.3
1955   6  26        0.0       23.2       26.2       20.7        1.3    32766.0       88.0        7.7      982.6    32766.0    32766.0   32766.0       3.8
1955   6  27        0.0       22.7       25.5       20.6        1.8    32766.0       91.0        4.1      984.3    32766.0    32766.0   32766.0       5.2
1955   6  28        0.7       24.5       27.7       21.5        2.3    32766.0       84.0        0.0      980.8    32766.0    32766.0   32766.0       3.6
1955   6  29        0.3       24.0       26.4       22.2        0.8    32766.0       91.0        0.0      978.5    32766.0    32766.0   32766.0       1.7
1955   6  30        0.0       24.2       27.0       21.8        1.5    32766.0       92.0        0.3      975.8    32766.0    32766.0   32766.0       1.7
1955   7   1        0.7       25.7       30.0       22.5        1.0    32766.0       88.0        3.9      974.1    32766.0    32766.0   32766.0       3.5
1955   7   2        8.5       28.1       34.0       24.1        1.3    32766.0       84.0        4.7      970.0    32766.0    32766.0   32766.0       6.6
1955   7   3        0.0       24.8       28.5       23.4        3.0    32766.0       90.0        1.9      973.2    32766.0    32766.0   32766.0       2.4
1955   7   4        0.0       22.1       24.4       20.9        2.0    32766.0       93.0       10.4      978.3    32766.0    32766.0   32766.0       1.3
1955   7   5        1.1       23.7       28.0       20.5        1.8    32766.0       85.0        1.8      980.7    32766.0    32766.0   32766.0       3.6
1955   7   6        9.8       26.0       31.3       20.5        0.5    32766.0       82.0        0.0      979.9    32766.0    32766.0   32766.0       6.2
1955   7   7        9.7       28.8       34.0       24.2        1.8    32766.0       80.0        0.0      973.3    32766.0    32766.0   32766.0       6.9
1955   7   8        0.0       26.0       31.1       25.0        1.5    32766.0       94.0       23.3      975.2    32766.0    32766.0   32766.0       2.6
1955   7   9        6.8       28.1       32.5       24.5        0.8    32766.0       86.0        0.0      974.3    32766.0    32766.0   32766.0       5.3
1955   7  10       11.1       29.3       35.0       24.7        0.3    32766.0       80.0        1.6      973.4    32766.0    32766.0   32766.0       7.3
1955   7  11        9.3       30.1       35.6       26.2        0.8    32766.0       80.0        0.0      972.6    32766.0    32766.0   32766.0       6.6
1955   7  12        2.3       29.3       35.0       25.8        1.0    32766.0       84.0        0.0      972.4    32766.0    32766.0   32766.0       4.9
1955   7  13        2.3       30.8       36.3       25.5        1.3    32766.0       76.0        0.0      969.3    32766.0    32766.0   32766.0       6.8
1955   7  14        0.6       24.3       33.0       21.2        2.8    32766.0       85.0       19.0      976.3    32766.0    32766.0   32766.0       2.9
1955   7  15        0.0       23.0       25.8       20.0        2.3    32766.0       90.0        9.0      981.2    32766.0    32766.0   32766.0       2.6
1955   7  16        7.9       25.9       30.5       21.8        0.8    32766.0       83.0        0.0      980.4    32766.0    32766.0   32766.0       6.2
1955   7  17       10.2       26.7       33.2       21.9        0.8    32766.0       83.0        0.0      979.2    32766.0    32766.0   32766.0       6.1
1955   7  18        7.6       27.8       34.2       23.0        1.0    32766.0       84.0        0.1      978.1    32766.0    32766.0   32766.0       6.7
1955   7  19       10.6       29.0       35.6       23.8        0.8    32766.0       79.0        0.0      975.5    32766.0    32766.0   32766.0       7.1
1955   7  20       10.5       28.9       35.1       23.3        1.5    32766.0       77.0        0.0      973.8    32766.0    32766.0   32766.0       8.0
1955   7  21        9.4       29.8       36.4       23.1        0.8    32766.0       74.0        0.0      972.2    32766.0    32766.0   32766.0       8.0
1955   7  22        3.4       27.6       33.6       23.2        1.0    32766.0       81.0        9.2      974.2    32766.0    32766.0   32766.0       6.2
1955   7  23        0.7       24.4       26.3       21.0        1.3    32766.0       91.0      121.9      977.5    32766.0    32766.0   32766.0   32766.0
1955   7  24        4.8       25.6       30.5       21.4        1.3    32766.0       83.0        0.0      980.0    32766.0    32766.0   32766.0       5.9
1955   7  25       10.0       27.0       33.3       22.4        0.8    32766.0       83.0        0.0      978.1    32766.0    32766.0   32766.0       5.8
1955   7  26        1.6       27.6       32.2       24.4        1.5    32766.0       84.0        0.0      975.8    32766.0    32766.0   32766.0       4.0
1955   7  27        4.6       28.4       33.8       24.8        1.0    32766.0       85.0        0.0      974.1    32766.0    32766.0   32766.0       4.8
1955   7  28        3.0       28.6       33.9       25.2        1.0    32766.0       84.0        0.0      974.3    32766.0    32766.0   32766.0       5.6
1955   7  29        4.3       27.5       35.0       24.1        2.5    32766.0       82.0        1.6      976.4    32766.0    32766.0   32766.0       5.5
1955   7  30        8.0       28.9       34.5       25.2        1.3    32766.0       83.0        0.0      977.3    32766.0    32766.0   32766.0       6.2
1955   7  31        5.6       29.0       34.7       25.8        1.5    32766.0       85.0        0.0      977.1    32766.0    32766.0   32766.0       5.1
1955   8   1        1.0       27.2       31.5       25.3        2.8    32766.0       87.0        1.3      978.8    32766.0    32766.0   32766.0       3.2
1955   8   2       10.3       28.1       34.3       23.7        1.5    32766.0       81.0        0.0      978.1    32766.0    32766.0   32766.0       6.2
1955   8   3        9.4       29.4       34.8       24.3        1.3    32766.0       79.0        0.0      978.0    32766.0    32766.0   32766.0       6.6
1955   8   4       11.2       30.3       35.5       24.9        1.8    32766.0       70.0        0.0      979.6    32766.0    32766.0   32766.0       9.8
1955   8   5       10.5       29.8       35.5       24.2        1.0    32766.0       70.0        0.0      982.0    32766.0    32766.0   32766.0       8.9
1955   8   6       12.0       29.4       36.3       23.2        1.5    32766.0       68.0        0.0      979.9    32766.0    32766.0   32766.0       8.6
