YY    mm  dd      SunHour   TemAver    TemMax     TemMin  WindSpeed    MaxWind   Humidity   Rainfall   Pressure   MaxPress   MinPress   SoilTemp      EVP
Äê    ÔÂ  ÈÕ          h         oC         oC         oC        m/s        m/s          %        mm        hPa        hPa        hPa        oC        mm
1958   5  16        0.0       16.8       19.3       15.8        3.0    32766.0       92.0        1.9    32766.0    32766.0    32766.0      18.5       1.7
1958   5  17        0.0       15.7       19.3       13.2        2.0    32766.0       95.0        1.9    32766.0    32766.0    32766.0      18.1       1.1
1958   5  18        0.0       16.8       20.2       13.9        4.3    32766.0       85.0        7.0    32766.0    32766.0    32766.0      18.4       3.1
1958   5  19        0.0       18.0       20.8       16.0        1.5    32766.0       90.0        3.9    32766.0    32766.0    32766.0      19.4       2.2
1958   5  20        4.2       20.4       27.0       16.4        2.3    32766.0       88.0        0.3    32766.0    32766.0    32766.0      21.4       3.5
1958   5  21        8.0       22.4       26.2       18.2        2.8    32766.0       82.0        0.0    32766.0    32766.0    32766.0      25.2       6.0
1958   5  22        1.4       20.5       24.3       18.0        3.5    32766.0       80.0        0.4    32766.0    32766.0    32766.0      21.2       4.4
1958   5  23        0.0       16.8       18.3       14.9        2.3    32766.0       81.0        0.9    32766.0    32766.0    32766.0      17.7       2.5
1958   5  24        2.6       16.7       21.3       13.5        1.8    32766.0       79.0        8.0    32766.0    32766.0    32766.0      19.7       3.8
1958   5  25        3.7       19.3       25.1       15.1        2.5    32766.0       67.0        0.0    32766.0    32766.0    32766.0      20.4       7.0
1958   5  26       12.6       20.1       28.4       11.8        1.8    32766.0       60.0        0.0    32766.0    32766.0    32766.0      23.2       8.3
1958   5  27        8.0       22.1       28.7       15.9        1.0    32766.0       62.0        0.0    32766.0    32766.0    32766.0      25.1       8.9
1958   5  28        6.2       23.0       28.9       18.6        1.8    32766.0       63.0        0.0    32766.0    32766.0    32766.0      25.3       7.7
1958   5  29       12.2       25.0       30.4       17.9        3.0    32766.0       58.0        0.0    32766.0    32766.0    32766.0   32766.0      10.7
1958   5  30        9.7       25.8       31.5       19.0        1.3    32766.0       60.0        0.0    32766.0    32766.0    32766.0   32766.0      10.3
1958   5  31       12.3       26.0       32.5       19.3        1.8    32766.0       64.0        0.0    32766.0    32766.0    32766.0   32766.0      10.3
1958   6   1       11.6       27.0       33.4       19.9        1.3    32766.0       64.0        0.0    32766.0    32766.0    32766.0   32766.0      10.2
1958   6   2        9.2       22.7       31.2       19.7        5.0    32766.0       72.0        0.0    32766.0    32766.0    32766.0   32766.0       9.6
1958   6   3        1.6       20.1       24.7       15.6        4.8    32766.0       65.0        0.0    32766.0    32766.0    32766.0   32766.0       7.6
1958   6   4        7.8       23.4       29.4       18.9        1.8    32766.0       65.0        0.0    32766.0    32766.0    32766.0   32766.0       9.1
1958   6   5        6.4       24.1       30.8       18.8        1.0    32766.0       70.0        0.0    32766.0    32766.0    32766.0   32766.0       7.3
1958   6   6       11.3       25.8       32.1       19.3        2.5    32766.0       67.0        0.0    32766.0    32766.0    32766.0   32766.0       9.8
1958   6   7        2.2       24.9       29.8       22.0        1.5    32766.0       64.0        0.0    32766.0    32766.0    32766.0   32766.0       8.8
1958   6   8        1.4       23.8       26.9       20.9        1.5    32766.0       75.0        0.0    32766.0    32766.0    32766.0   32766.0       5.1
1958   6   9        3.7       24.1       28.8       21.1        0.5    32766.0       82.0        1.9    32766.0    32766.0    32766.0   32766.0       5.6
1958   6  10        0.4       19.8       25.3       18.1        3.8    32766.0       88.0       21.3    32766.0    32766.0    32766.0   32766.0       3.1
1958   6  11        0.0       18.6       20.0       16.3        2.0    32766.0       90.0        3.9    32766.0    32766.0    32766.0   32766.0       1.9
1958   6  12        3.4       21.4       25.6       18.3        2.0    32766.0       85.0        0.4    32766.0    32766.0    32766.0   32766.0       4.9
1958   6  13        7.2       23.2       28.6       19.3        1.5    32766.0       84.0        3.2    32766.0    32766.0    32766.0   32766.0       6.1
1958   6  14        0.0       20.4       25.2       17.8        2.5    32766.0       89.0       31.9    32766.0    32766.0    32766.0   32766.0       3.2
1958   6  15        0.0       18.4       20.0       17.6        3.3    32766.0       87.0        5.3    32766.0    32766.0    32766.0   32766.0       1.5
1958   6  16        5.7       19.2       24.4       16.3        2.8    32766.0       75.0        0.0    32766.0    32766.0    32766.0   32766.0       6.2
1958   6  17       10.8       19.8       27.4       12.6        1.0    32766.0       72.0        0.0    32766.0    32766.0    32766.0   32766.0       6.5
1958   6  18        9.3       21.6       28.0       16.4        1.0    32766.0       68.0        0.0    32766.0    32766.0    32766.0   32766.0       8.0
1958   6  19        0.0       20.9       24.7       18.4        0.3    32766.0       83.0        0.8    32766.0    32766.0    32766.0   32766.0       3.1
1958   6  20        5.9       23.5       29.3       19.6        3.5    32766.0       81.0        0.7    32766.0    32766.0    32766.0   32766.0       6.1
1958   6  21        6.8       26.1       30.4       23.0        2.5    32766.0       73.0        0.0    32766.0    32766.0    32766.0   32766.0       7.7
1958   6  22        4.7       25.6       28.4       23.4        2.8    32766.0       80.0        0.0    32766.0    32766.0    32766.0   32766.0       6.5
1958   6  23        0.0       22.3       25.6       21.5        2.0    32766.0       82.0        0.1    32766.0    32766.0    32766.0   32766.0       2.9
1958   6  24        1.3       22.9       26.9       20.5        0.8    32766.0       84.0        0.2    32766.0    32766.0    32766.0   32766.0       3.4
1958   6  25        4.4       24.1       30.4       21.2        1.5    32766.0       81.0        0.0    32766.0    32766.0    32766.0   32766.0       6.4
1958   6  26        4.2       24.8       29.2       22.5        0.5    32766.0       81.0        0.6    32766.0    32766.0    32766.0   32766.0       5.3
1958   6  27        1.8       23.0       25.5       20.7        2.3    32766.0       90.0       26.2    32766.0    32766.0    32766.0   32766.0       2.3
1958   6  28        4.6       23.2       27.4       21.0        2.3    32766.0       89.0        1.3    32766.0    32766.0    32766.0   32766.0       4.6
1958   6  29        7.4       25.4       29.4       22.3        4.3    32766.0       73.0        0.0    32766.0    32766.0    32766.0   32766.0       8.3
