Station_ID,year,data_RGP,daily_thermal_RGP
56280,1989,1989-09-01,15.550885615343216
56280,1989,1989-09-02,12.827989890816463
56280,1989,1989-09-03,12.349376801420535
56280,1989,1989-09-04,9.706500372411451
56280,1989,1989-09-05,11.24388064571581
56280,1989,1989-09-06,11.087627586905416
56280,1989,1989-09-07,6.212848585615747
56280,1989,1989-09-08,6.212848585615747
56280,1989,1989-09-09,7.9560385627198835
56280,1989,1989-09-10,9.857442575803459
56280,1989,1989-09-11,8.670802369191323
56280,1989,1989-09-12,9.10998592268158
56280,1989,1989-09-13,9.10998592268158
56280,1989,1989-09-14,8.962776234410176
56280,1990,1990-08-03,17.271701580507653
56280,1990,1990-08-04,18.616483346128067
56280,1990,1990-08-05,17.87829883054631
56280,1990,1990-08-06,18.17648404770651
56280,1990,1990-08-07,18.761047808806268
